RMS,TimeStamp,EPOCH
1.005,10/08/2020 20:38:12.346,1597102692346
1.005,10/08/2020 20:38:12.846,1597102692846
0.992,10/08/2020 20:38:13.347,1597102693347
0.993,10/08/2020 20:38:13.847,1597102693847
0.989,10/08/2020 20:38:14.348,1597102694348
0.992,10/08/2020 20:38:14.849,1597102694849
0.994,10/08/2020 20:38:15.349,1597102695349
0.991,10/08/2020 20:38:15.850,1597102695850
0.991,10/08/2020 20:38:16.350,1597102696350
1.055,10/08/2020 20:38:16.851,1597102696851
1.021,10/08/2020 20:38:17.351,1597102697351
0.987,10/08/2020 20:38:17.852,1597102697852
0.987,10/08/2020 20:38:18.352,1597102698352
0.997,10/08/2020 20:38:18.853,1597102698853
1.006,10/08/2020 20:38:19.354,1597102699354
1.005,10/08/2020 20:38:19.854,1597102699854
1.002,10/08/2020 20:38:20.355,1597102700355
0.997,10/08/2020 20:38:20.855,1597102700855
1.007,10/08/2020 20:38:21.356,1597102701356
1.005,10/08/2020 20:38:21.856,1597102701856
1.006,10/08/2020 20:38:22.357,1597102702357
1.040,10/08/2020 20:38:22.858,1597102702858
1.002,10/08/2020 20:38:23.358,1597102703358
1.035,10/08/2020 20:38:23.859,1597102703859
0.993,10/08/2020 20:38:24.359,1597102704359
0.997,10/08/2020 20:38:24.860,1597102704860
1.046,10/08/2020 20:38:25.360,1597102705360
0.999,10/08/2020 20:38:25.861,1597102705861
1.067,10/08/2020 20:38:26.362,1597102706362
1.069,10/08/2020 20:38:26.862,1597102706862
1.043,10/08/2020 20:38:27.363,1597102707363
1.057,10/08/2020 20:38:27.863,1597102707863
1.049,10/08/2020 20:38:28.364,1597102708364
1.047,10/08/2020 20:38:28.864,1597102708864
1.066,10/08/2020 20:38:29.365,1597102709365
1.035,10/08/2020 20:38:29.865,1597102709865
1.062,10/08/2020 20:38:30.366,1597102710366
1.034,10/08/2020 20:38:30.867,1597102710867
1.042,10/08/2020 20:38:31.367,1597102711367
0.963,10/08/2020 20:38:31.868,1597102711868
0.957,10/08/2020 20:38:32.368,1597102712368
0.952,10/08/2020 20:38:32.869,1597102712869
0.936,10/08/2020 20:38:33.369,1597102713369
0.931,10/08/2020 20:38:33.870,1597102713870
0.942,10/08/2020 20:38:34.371,1597102714371
0.944,10/08/2020 20:38:34.871,1597102714871
0.939,10/08/2020 20:38:35.372,1597102715372
0.950,10/08/2020 20:38:35.872,1597102715872
0.941,10/08/2020 20:38:36.373,1597102716373
0.943,10/08/2020 20:38:36.873,1597102716873
0.961,10/08/2020 20:38:37.374,1597102717374
0.960,10/08/2020 20:38:37.875,1597102717875
0.936,10/08/2020 20:38:38.375,1597102718375
0.951,10/08/2020 20:38:38.876,1597102718876
0.943,10/08/2020 20:38:39.376,1597102719376
0.950,10/08/2020 20:38:39.877,1597102719877
0.951,10/08/2020 20:38:40.377,1597102720377
0.987,10/08/2020 20:38:40.878,1597102720878
0.948,10/08/2020 20:38:41.378,1597102721378
0.950,10/08/2020 20:38:41.879,1597102721879
0.966,10/08/2020 20:38:42.380,1597102722380
0.959,10/08/2020 20:38:42.880,1597102722880
0.943,10/08/2020 20:38:43.381,1597102723381
0.949,10/08/2020 20:38:43.881,1597102723881
0.949,10/08/2020 20:38:44.382,1597102724382
0.948,10/08/2020 20:38:44.882,1597102724882
0.954,10/08/2020 20:38:45.383,1597102725383
0.962,10/08/2020 20:38:45.884,1597102725884
0.954,10/08/2020 20:38:46.384,1597102726384
0.977,10/08/2020 20:38:46.885,1597102726885
0.950,10/08/2020 20:38:47.385,1597102727385
0.950,10/08/2020 20:38:47.886,1597102727886
0.947,10/08/2020 20:38:48.386,1597102728386
0.950,10/08/2020 20:38:48.887,1597102728887
0.951,10/08/2020 20:38:49.388,1597102729388
0.948,10/08/2020 20:38:49.888,1597102729888
0.918,10/08/2020 20:38:50.389,1597102730389
0.911,10/08/2020 20:38:50.889,1597102730889
0.924,10/08/2020 20:38:51.390,1597102731390
0.941,10/08/2020 20:38:51.890,1597102731890
0.932,10/08/2020 20:38:52.391,1597102732391
0.936,10/08/2020 20:38:52.892,1597102732892
0.933,10/08/2020 20:38:53.392,1597102733392
0.939,10/08/2020 20:38:53.893,1597102733893
0.941,10/08/2020 20:38:54.393,1597102734393
0.941,10/08/2020 20:38:54.894,1597102734894
0.922,10/08/2020 20:38:55.394,1597102735394
0.935,10/08/2020 20:38:55.895,1597102735895
0.930,10/08/2020 20:38:56.395,1597102736395
0.923,10/08/2020 20:38:56.896,1597102736896
0.926,10/08/2020 20:38:57.397,1597102737397
0.926,10/08/2020 20:38:57.897,1597102737897
0.931,10/08/2020 20:38:58.398,1597102738398
0.918,10/08/2020 20:38:58.898,1597102738898
0.936,10/08/2020 20:38:59.399,1597102739399
0.915,10/08/2020 20:38:59.899,1597102739899
0.922,10/08/2020 20:39:00.400,1597102740400
0.912,10/08/2020 20:39:00.901,1597102740901
0.914,10/08/2020 20:39:01.401,1597102741401
0.912,10/08/2020 20:39:01.902,1597102741902
0.928,10/08/2020 20:39:02.402,1597102742402
0.946,10/08/2020 20:39:02.903,1597102742903
0.940,10/08/2020 20:39:03.403,1597102743403
0.961,10/08/2020 20:39:03.904,1597102743904
0.948,10/08/2020 20:39:04.405,1597102744405
0.956,10/08/2020 20:39:04.905,1597102744905
0.943,10/08/2020 20:39:05.406,1597102745406
0.948,10/08/2020 20:39:05.906,1597102745906
0.950,10/08/2020 20:39:06.407,1597102746407
0.947,10/08/2020 20:39:06.907,1597102746907
0.931,10/08/2020 20:39:07.408,1597102747408
0.927,10/08/2020 20:39:07.908,1597102747908
0.934,10/08/2020 20:39:08.409,1597102748409
0.933,10/08/2020 20:39:08.910,1597102748910
0.933,10/08/2020 20:39:09.410,1597102749410
0.936,10/08/2020 20:39:09.911,1597102749911
0.948,10/08/2020 20:39:10.411,1597102750411
0.945,10/08/2020 20:39:10.912,1597102750912
0.946,10/08/2020 20:39:11.412,1597102751412
0.948,10/08/2020 20:39:11.913,1597102751913
0.948,10/08/2020 20:39:12.414,1597102752414
0.951,10/08/2020 20:39:12.914,1597102752914
0.952,10/08/2020 20:39:13.415,1597102753415
0.950,10/08/2020 20:39:13.915,1597102753915
0.955,10/08/2020 20:39:14.416,1597102754416
0.956,10/08/2020 20:39:14.916,1597102754916
0.936,10/08/2020 20:39:15.417,1597102755417
0.950,10/08/2020 20:39:15.918,1597102755918
0.942,10/08/2020 20:39:16.418,1597102756418
0.959,10/08/2020 20:39:16.919,1597102756919
0.940,10/08/2020 20:39:17.419,1597102757419
0.943,10/08/2020 20:39:17.920,1597102757920
0.940,10/08/2020 20:39:18.420,1597102758420
0.943,10/08/2020 20:39:18.921,1597102758921
0.945,10/08/2020 20:39:19.421,1597102759421
0.944,10/08/2020 20:39:19.922,1597102759922
0.946,10/08/2020 20:39:20.423,1597102760423
0.933,10/08/2020 20:39:20.923,1597102760923
0.940,10/08/2020 20:39:21.424,1597102761424
0.947,10/08/2020 20:39:21.924,1597102761924
0.939,10/08/2020 20:39:22.425,1597102762425
0.942,10/08/2020 20:39:22.925,1597102762925
0.949,10/08/2020 20:39:23.426,1597102763426
0.949,10/08/2020 20:39:23.927,1597102763927
0.951,10/08/2020 20:39:24.427,1597102764427
0.961,10/08/2020 20:39:24.928,1597102764928
0.941,10/08/2020 20:39:25.428,1597102765428
0.953,10/08/2020 20:39:25.929,1597102765929
0.949,10/08/2020 20:39:26.429,1597102766429
0.945,10/08/2020 20:39:26.930,1597102766930
0.949,10/08/2020 20:39:27.431,1597102767431
0.937,10/08/2020 20:39:27.931,1597102767931
0.930,10/08/2020 20:39:28.432,1597102768432
0.935,10/08/2020 20:39:28.932,1597102768932
0.940,10/08/2020 20:39:29.433,1597102769433
