ValoresRms,TimeStamp,EPOCH,ClasseAparelho
0.441,15/07/2020 05:13:22.701,1594800802701,0
0.439,15/07/2020 05:13:23.201,1594800803201,0
0.434,15/07/2020 05:13:23.701,1594800803701,0
0.444,15/07/2020 05:13:24.201,1594800804201,0
0.440,15/07/2020 05:13:24.701,1594800804701,0
0.430,15/07/2020 05:13:25.201,1594800805201,0
0.434,15/07/2020 05:13:25.701,1594800805701,0
0.443,15/07/2020 05:13:26.201,1594800806201,0
0.439,15/07/2020 05:13:26.701,1594800806701,0
0.442,15/07/2020 05:13:27.201,1594800807201,0
0.442,15/07/2020 05:13:27.701,1594800807701,0
0.456,15/07/2020 05:13:28.201,1594800808201,0
0.445,15/07/2020 05:13:28.701,1594800808701,0
0.434,15/07/2020 05:13:29.201,1594800809201,0
0.436,15/07/2020 05:13:29.701,1594800809701,0
0.438,15/07/2020 05:13:30.201,1594800810201,0
0.446,15/07/2020 05:13:30.701,1594800810701,0
0.442,15/07/2020 05:13:31.202,1594800811202,0
0.446,15/07/2020 05:13:31.702,1594800811702,0
0.431,15/07/2020 05:13:32.202,1594800812202,0
0.441,15/07/2020 05:13:32.702,1594800812702,0
0.443,15/07/2020 05:13:33.202,1594800813202,0
0.447,15/07/2020 05:13:33.702,1594800813702,0
0.442,15/07/2020 05:13:34.202,1594800814202,0
0.446,15/07/2020 05:13:34.702,1594800814702,0
0.440,15/07/2020 05:13:35.202,1594800815202,0
0.437,15/07/2020 05:13:35.702,1594800815702,0
0.451,15/07/2020 05:13:36.202,1594800816202,0
0.441,15/07/2020 05:13:36.702,1594800816702,0
0.446,15/07/2020 05:13:37.202,1594800817202,0
0.447,15/07/2020 05:13:37.702,1594800817702,0
0.441,15/07/2020 05:13:38.202,1594800818202,0
0.442,15/07/2020 05:13:38.702,1594800818702,0
0.439,15/07/2020 05:13:39.202,1594800819202,0
0.443,15/07/2020 05:13:39.702,1594800819702,0
0.440,15/07/2020 05:13:40.202,1594800820202,0
0.438,15/07/2020 05:13:40.702,1594800820702,0
0.439,15/07/2020 05:13:41.203,1594800821203,0
0.439,15/07/2020 05:13:41.703,1594800821703,0
0.446,15/07/2020 05:13:42.203,1594800822203,0
0.441,15/07/2020 05:13:42.703,1594800822703,0
0.439,15/07/2020 05:13:43.203,1594800823203,0
0.451,15/07/2020 05:13:43.703,1594800823703,0
0.445,15/07/2020 05:13:44.203,1594800824203,0
0.450,15/07/2020 05:13:44.703,1594800824703,0
0.428,15/07/2020 05:13:45.203,1594800825203,0
0.441,15/07/2020 05:13:45.703,1594800825703,0
0.451,15/07/2020 05:13:46.203,1594800826203,0
0.452,15/07/2020 05:13:46.703,1594800826703,0
0.445,15/07/2020 05:13:47.203,1594800827203,0
0.444,15/07/2020 05:13:47.703,1594800827703,0
0.443,15/07/2020 05:13:48.203,1594800828203,0
0.439,15/07/2020 05:13:48.703,1594800828703,0
0.452,15/07/2020 05:13:49.203,1594800829203,0
0.437,15/07/2020 05:13:49.703,1594800829703,0
0.446,15/07/2020 05:13:50.203,1594800830203,0
0.441,15/07/2020 05:13:50.703,1594800830703,0
0.447,15/07/2020 05:13:51.204,1594800831204,0
0.440,15/07/2020 05:13:51.704,1594800831704,0
0.439,15/07/2020 05:13:52.204,1594800832204,0
0.443,15/07/2020 05:13:52.704,1594800832704,0
0.437,15/07/2020 05:13:53.204,1594800833204,0
0.442,15/07/2020 05:13:53.704,1594800833704,0
0.441,15/07/2020 05:13:54.204,1594800834204,0
0.440,15/07/2020 05:13:54.704,1594800834704,0
0.441,15/07/2020 05:13:55.204,1594800835204,0
0.442,15/07/2020 05:13:55.704,1594800835704,0
0.442,15/07/2020 05:13:56.204,1594800836204,0
0.439,15/07/2020 05:13:56.704,1594800836704,0
0.441,15/07/2020 05:13:57.204,1594800837204,0
0.442,15/07/2020 05:13:57.704,1594800837704,0
0.436,15/07/2020 05:13:58.204,1594800838204,0
0.432,15/07/2020 05:13:58.704,1594800838704,0
0.432,15/07/2020 05:13:59.204,1594800839204,0
0.448,15/07/2020 05:13:59.704,1594800839704,0
0.431,15/07/2020 05:14:00.204,1594800840204,0
0.433,15/07/2020 05:14:00.704,1594800840704,0
0.429,15/07/2020 05:14:01.205,1594800841205,0
0.434,15/07/2020 05:14:01.705,1594800841705,0
0.440,15/07/2020 05:14:02.205,1594800842205,0
0.428,15/07/2020 05:14:02.705,1594800842705,0
0.428,15/07/2020 05:14:03.205,1594800843205,0
0.432,15/07/2020 05:14:03.705,1594800843705,0
0.429,15/07/2020 05:14:04.205,1594800844205,0
0.429,15/07/2020 05:14:04.705,1594800844705,0
0.432,15/07/2020 05:14:05.205,1594800845205,0
0.433,15/07/2020 05:14:05.705,1594800845705,0
0.429,15/07/2020 05:14:06.205,1594800846205,0
0.426,15/07/2020 05:14:06.705,1594800846705,0
0.444,15/07/2020 05:14:07.205,1594800847205,0
0.434,15/07/2020 05:14:07.705,1594800847705,0
0.435,15/07/2020 05:14:08.205,1594800848205,0
0.434,15/07/2020 05:14:08.705,1594800848705,0
0.435,15/07/2020 05:14:09.205,1594800849205,0
0.436,15/07/2020 05:14:09.705,1594800849705,0
0.439,15/07/2020 05:14:10.205,1594800850205,0
0.440,15/07/2020 05:14:10.705,1594800850705,0
0.438,15/07/2020 05:14:11.206,1594800851206,0
0.437,15/07/2020 05:14:11.706,1594800851706,0
0.434,15/07/2020 05:14:12.206,1594800852206,0
0.429,15/07/2020 05:14:12.706,1594800852706,0
0.427,15/07/2020 05:14:13.206,1594800853206,0
0.431,15/07/2020 05:14:13.706,1594800853706,0
0.436,15/07/2020 05:14:14.206,1594800854206,0
0.423,15/07/2020 05:14:14.706,1594800854706,0
0.431,15/07/2020 05:14:15.206,1594800855206,0
0.433,15/07/2020 05:14:15.706,1594800855706,0
0.440,15/07/2020 05:14:16.206,1594800856206,0
0.433,15/07/2020 05:14:16.706,1594800856706,0
0.430,15/07/2020 05:14:17.206,1594800857206,0
0.431,15/07/2020 05:14:17.706,1594800857706,0
0.429,15/07/2020 05:14:18.206,1594800858206,0
0.430,15/07/2020 05:14:18.706,1594800858706,0
0.436,15/07/2020 05:14:19.206,1594800859206,0
0.428,15/07/2020 05:14:19.706,1594800859706,0
0.432,15/07/2020 05:14:20.206,1594800860206,0
0.427,15/07/2020 05:14:20.706,1594800860706,0
0.429,15/07/2020 05:14:21.207,1594800861207,0
0.426,15/07/2020 05:14:21.707,1594800861707,0
0.423,15/07/2020 05:14:22.207,1594800862207,0
0.418,15/07/2020 05:14:22.707,1594800862707,0
0.402,15/07/2020 05:14:23.207,1594800863207,0
0.426,15/07/2020 05:14:23.707,1594800863707,0
0.423,15/07/2020 05:14:24.207,1594800864207,0
0.427,15/07/2020 05:14:24.707,1594800864707,0
