RMS,TimeStamp,EPOCH
0.951,10/08/2020 19:54:04.854,1597100044854
0.947,10/08/2020 19:54:05.354,1597100045354
0.966,10/08/2020 19:54:05.855,1597100045855
0.958,10/08/2020 19:54:06.356,1597100046356
0.943,10/08/2020 19:54:06.856,1597100046856
0.945,10/08/2020 19:54:07.357,1597100047357
0.953,10/08/2020 19:54:07.857,1597100047857
0.938,10/08/2020 19:54:08.358,1597100048358
1.079,10/08/2020 19:54:08.858,1597100048858
1.075,10/08/2020 19:54:09.359,1597100049359
1.077,10/08/2020 19:54:09.860,1597100049860
1.117,10/08/2020 19:54:10.360,1597100050360
1.157,10/08/2020 19:54:10.861,1597100050861
1.125,10/08/2020 19:54:11.361,1597100051361
1.076,10/08/2020 19:54:11.862,1597100051862
1.075,10/08/2020 19:54:12.362,1597100052362
1.070,10/08/2020 19:54:12.863,1597100052863
1.087,10/08/2020 19:54:13.364,1597100053364
1.079,10/08/2020 19:54:13.864,1597100053864
1.095,10/08/2020 19:54:14.365,1597100054365
1.085,10/08/2020 19:54:14.865,1597100054865
1.082,10/08/2020 19:54:15.366,1597100055366
1.095,10/08/2020 19:54:15.866,1597100055866
1.116,10/08/2020 19:54:16.367,1597100056367
1.090,10/08/2020 19:54:16.868,1597100056868
1.025,10/08/2020 19:54:17.368,1597100057368
1.036,10/08/2020 19:54:17.869,1597100057869
1.022,10/08/2020 19:54:18.369,1597100058369
1.079,10/08/2020 19:54:18.870,1597100058870
1.017,10/08/2020 19:54:19.370,1597100059370
1.013,10/08/2020 19:54:19.871,1597100059871
1.004,10/08/2020 19:54:20.371,1597100060371
1.005,10/08/2020 19:54:20.872,1597100060872
1.004,10/08/2020 19:54:21.373,1597100061373
1.003,10/08/2020 19:54:21.873,1597100061873
1.005,10/08/2020 19:54:22.374,1597100062374
1.000,10/08/2020 19:54:22.874,1597100062874
1.004,10/08/2020 19:54:23.375,1597100063375
0.996,10/08/2020 19:54:23.875,1597100063875
1.005,10/08/2020 19:54:24.376,1597100064376
1.015,10/08/2020 19:54:24.877,1597100064877
1.013,10/08/2020 19:54:25.377,1597100065377
1.074,10/08/2020 19:54:25.878,1597100065878
1.068,10/08/2020 19:54:26.378,1597100066378
1.025,10/08/2020 19:54:26.879,1597100066879
1.046,10/08/2020 19:54:27.379,1597100067379
0.998,10/08/2020 19:54:27.880,1597100067880
1.000,10/08/2020 19:54:28.381,1597100068381
0.990,10/08/2020 19:54:28.881,1597100068881
1.001,10/08/2020 19:54:29.382,1597100069382
1.019,10/08/2020 19:54:29.882,1597100069882
1.006,10/08/2020 19:54:30.383,1597100070383
1.013,10/08/2020 19:54:30.883,1597100070883
1.020,10/08/2020 19:54:31.384,1597100071384
1.086,10/08/2020 19:54:31.884,1597100071884
1.060,10/08/2020 19:54:32.385,1597100072385
1.056,10/08/2020 19:54:32.886,1597100072886
1.067,10/08/2020 19:54:33.386,1597100073386
1.086,10/08/2020 19:54:33.887,1597100073887
1.133,10/08/2020 19:54:34.387,1597100074387
1.081,10/08/2020 19:54:34.888,1597100074888
1.074,10/08/2020 19:54:35.388,1597100075388
1.065,10/08/2020 19:54:35.889,1597100075889
1.057,10/08/2020 19:54:36.390,1597100076390
1.058,10/08/2020 19:54:36.890,1597100076890
1.057,10/08/2020 19:54:37.391,1597100077391
1.151,10/08/2020 19:54:37.891,1597100077891
1.047,10/08/2020 19:54:38.392,1597100078392
1.051,10/08/2020 19:54:38.892,1597100078892
1.063,10/08/2020 19:54:39.393,1597100079393
1.049,10/08/2020 19:54:39.894,1597100079894
1.052,10/08/2020 19:54:40.394,1597100080394
1.063,10/08/2020 19:54:40.895,1597100080895
1.062,10/08/2020 19:54:41.395,1597100081395
1.047,10/08/2020 19:54:41.896,1597100081896
1.059,10/08/2020 19:54:42.396,1597100082396
1.046,10/08/2020 19:54:42.897,1597100082897
1.069,10/08/2020 19:54:43.397,1597100083397
1.041,10/08/2020 19:54:43.898,1597100083898
1.126,10/08/2020 19:54:44.399,1597100084399
1.051,10/08/2020 19:54:44.899,1597100084899
1.044,10/08/2020 19:54:45.400,1597100085400
1.061,10/08/2020 19:54:45.900,1597100085900
1.052,10/08/2020 19:54:46.401,1597100086401
1.065,10/08/2020 19:54:46.901,1597100086901
1.050,10/08/2020 19:54:47.402,1597100087402
1.050,10/08/2020 19:54:47.903,1597100087903
1.048,10/08/2020 19:54:48.403,1597100088403
1.067,10/08/2020 19:54:48.904,1597100088904
1.058,10/08/2020 19:54:49.404,1597100089404
1.039,10/08/2020 19:54:49.905,1597100089905
1.045,10/08/2020 19:54:50.405,1597100090405
1.057,10/08/2020 19:54:50.906,1597100090906
1.049,10/08/2020 19:54:51.407,1597100091407
1.049,10/08/2020 19:54:51.907,1597100091907
1.055,10/08/2020 19:54:52.408,1597100092408
1.095,10/08/2020 19:54:52.908,1597100092908
1.067,10/08/2020 19:54:53.409,1597100093409
1.068,10/08/2020 19:54:53.909,1597100093909
1.069,10/08/2020 19:54:54.410,1597100094410
1.062,10/08/2020 19:54:54.910,1597100094910
1.068,10/08/2020 19:54:55.411,1597100095411
1.061,10/08/2020 19:54:55.912,1597100095912
1.063,10/08/2020 19:54:56.412,1597100096412
1.074,10/08/2020 19:54:56.913,1597100096913
1.073,10/08/2020 19:54:57.413,1597100097413
1.162,10/08/2020 19:54:57.914,1597100097914
1.068,10/08/2020 19:54:58.414,1597100098414
1.069,10/08/2020 19:54:58.915,1597100098915
1.080,10/08/2020 19:54:59.416,1597100099416
1.086,10/08/2020 19:54:59.916,1597100099916
1.074,10/08/2020 19:55:00.417,1597100100417
1.065,10/08/2020 19:55:00.917,1597100100917
1.083,10/08/2020 19:55:01.418,1597100101418
1.082,10/08/2020 19:55:01.918,1597100101918
1.061,10/08/2020 19:55:02.419,1597100102419
1.063,10/08/2020 19:55:02.920,1597100102920
1.047,10/08/2020 19:55:03.420,1597100103420
1.067,10/08/2020 19:55:03.921,1597100103921
1.068,10/08/2020 19:55:04.421,1597100104421
1.086,10/08/2020 19:55:04.922,1597100104922
1.070,10/08/2020 19:55:05.422,1597100105422
1.077,10/08/2020 19:55:05.923,1597100105923
1.083,10/08/2020 19:55:06.424,1597100106424
1.068,10/08/2020 19:55:06.924,1597100106924
1.077,10/08/2020 19:55:07.425,1597100107425
1.084,10/08/2020 19:55:07.925,1597100107925
1.068,10/08/2020 19:55:08.426,1597100108426
1.039,10/08/2020 19:55:08.926,1597100108926
0.996,10/08/2020 19:55:09.427,1597100109427
1.002,10/08/2020 19:55:09.927,1597100109927
1.006,10/08/2020 19:55:10.428,1597100110428
1.013,10/08/2020 19:55:10.929,1597100110929
1.031,10/08/2020 19:55:11.429,1597100111429
1.045,10/08/2020 19:55:11.930,1597100111930
1.029,10/08/2020 19:55:12.430,1597100112430
1.035,10/08/2020 19:55:12.931,1597100112931
1.056,10/08/2020 19:55:13.431,1597100113431
1.042,10/08/2020 19:55:13.932,1597100113932
1.040,10/08/2020 19:55:14.433,1597100114433
1.035,10/08/2020 19:55:14.933,1597100114933
1.036,10/08/2020 19:55:15.434,1597100115434
1.034,10/08/2020 19:55:15.934,1597100115934
1.064,10/08/2020 19:55:16.435,1597100116435
1.050,10/08/2020 19:55:16.935,1597100116935
1.039,10/08/2020 19:55:17.436,1597100117436
1.077,10/08/2020 19:55:17.937,1597100117937
1.077,10/08/2020 19:55:18.437,1597100118437
1.065,10/08/2020 19:55:18.938,1597100118938
1.056,10/08/2020 19:55:19.438,1597100119438
1.050,10/08/2020 19:55:19.939,1597100119939
1.061,10/08/2020 19:55:20.439,1597100120439
1.052,10/08/2020 19:55:20.940,1597100120940
1.058,10/08/2020 19:55:21.440,1597100121440
1.061,10/08/2020 19:55:21.941,1597100121941
1.061,10/08/2020 19:55:22.442,1597100122442
1.057,10/08/2020 19:55:22.942,1597100122942
1.067,10/08/2020 19:55:23.443,1597100123443
1.049,10/08/2020 19:55:23.943,1597100123943
1.074,10/08/2020 19:55:24.444,1597100124444
1.074,10/08/2020 19:55:24.944,1597100124944
1.138,10/08/2020 19:55:25.445,1597100125445
1.119,10/08/2020 19:55:25.946,1597100125946
1.130,10/08/2020 19:55:26.446,1597100126446
1.119,10/08/2020 19:55:26.947,1597100126947
1.115,10/08/2020 19:55:27.447,1597100127447
1.119,10/08/2020 19:55:27.948,1597100127948
1.113,10/08/2020 19:55:28.448,1597100128448
1.118,10/08/2020 19:55:28.949,1597100128949
1.101,10/08/2020 19:55:29.450,1597100129450
1.116,10/08/2020 19:55:29.950,1597100129950
1.109,10/08/2020 19:55:30.451,1597100130451
1.111,10/08/2020 19:55:30.951,1597100130951
1.106,10/08/2020 19:55:31.452,1597100131452
1.108,10/08/2020 19:55:31.952,1597100131952
1.109,10/08/2020 19:55:32.453,1597100132453
1.120,10/08/2020 19:55:32.953,1597100132953
1.126,10/08/2020 19:55:33.454,1597100133454
1.142,10/08/2020 19:55:33.955,1597100133955
1.121,10/08/2020 19:55:34.455,1597100134455
1.107,10/08/2020 19:55:34.956,1597100134956
1.104,10/08/2020 19:55:35.456,1597100135456
1.105,10/08/2020 19:55:35.957,1597100135957
1.102,10/08/2020 19:55:36.457,1597100136457
