RMS,TimeStamp,EPOCH
0.528,10/08/2020 13:42:15.617,1597077735617
0.523,10/08/2020 13:42:16.117,1597077736117
0.509,10/08/2020 13:42:16.617,1597077736617
0.523,10/08/2020 13:42:17.118,1597077737118
0.493,10/08/2020 13:42:17.618,1597077737618
0.478,10/08/2020 13:42:18.118,1597077738118
0.480,10/08/2020 13:42:18.618,1597077738618
0.478,10/08/2020 13:42:19.119,1597077739119
0.487,10/08/2020 13:42:19.619,1597077739619
0.487,10/08/2020 13:42:20.119,1597077740119
0.498,10/08/2020 13:42:20.619,1597077740619
0.502,10/08/2020 13:42:21.120,1597077741120
0.492,10/08/2020 13:42:21.620,1597077741620
0.503,10/08/2020 13:42:22.120,1597077742120
0.501,10/08/2020 13:42:22.620,1597077742620
0.499,10/08/2020 13:42:23.120,1597077743120
0.499,10/08/2020 13:42:23.621,1597077743621
0.512,10/08/2020 13:42:24.121,1597077744121
0.484,10/08/2020 13:42:24.621,1597077744621
0.493,10/08/2020 13:42:25.121,1597077745121
0.490,10/08/2020 13:42:25.622,1597077745622
0.449,10/08/2020 13:42:26.122,1597077746122
0.492,10/08/2020 13:42:26.622,1597077746622
0.490,10/08/2020 13:42:27.122,1597077747122
0.489,10/08/2020 13:42:27.623,1597077747623
0.488,10/08/2020 13:42:28.123,1597077748123
0.504,10/08/2020 13:42:28.623,1597077748623
0.496,10/08/2020 13:42:29.123,1597077749123
0.484,10/08/2020 13:42:29.623,1597077749623
0.492,10/08/2020 13:42:30.124,1597077750124
0.483,10/08/2020 13:42:30.624,1597077750624
1.799,10/08/2020 13:42:31.124,1597077751124
1.793,10/08/2020 13:42:31.624,1597077751624
1.784,10/08/2020 13:42:32.125,1597077752125
1.779,10/08/2020 13:42:32.625,1597077752625
1.775,10/08/2020 13:42:33.125,1597077753125
1.775,10/08/2020 13:42:33.625,1597077753625
1.765,10/08/2020 13:42:34.126,1597077754126
1.757,10/08/2020 13:42:34.626,1597077754626
0.480,10/08/2020 13:42:35.126,1597077755126
0.484,10/08/2020 13:42:35.626,1597077755626
0.492,10/08/2020 13:42:36.126,1597077756126
0.498,10/08/2020 13:42:36.627,1597077756627
0.520,10/08/2020 13:42:37.127,1597077757127
0.502,10/08/2020 13:42:37.627,1597077757627
0.498,10/08/2020 13:42:38.127,1597077758127
0.497,10/08/2020 13:42:38.628,1597077758628
0.496,10/08/2020 13:42:39.128,1597077759128
0.511,10/08/2020 13:42:39.628,1597077759628
0.509,10/08/2020 13:42:40.128,1597077760128
0.483,10/08/2020 13:42:40.628,1597077760628
0.482,10/08/2020 13:42:41.129,1597077761129
0.495,10/08/2020 13:42:41.629,1597077761629
0.490,10/08/2020 13:42:42.129,1597077762129
0.484,10/08/2020 13:42:42.629,1597077762629
0.494,10/08/2020 13:42:43.130,1597077763130
0.496,10/08/2020 13:42:43.630,1597077763630
0.490,10/08/2020 13:42:44.130,1597077764130
0.495,10/08/2020 13:42:44.630,1597077764630
0.495,10/08/2020 13:42:45.131,1597077765131
0.492,10/08/2020 13:42:45.631,1597077765631
0.493,10/08/2020 13:42:46.131,1597077766131
0.486,10/08/2020 13:42:46.631,1597077766631
0.491,10/08/2020 13:42:47.131,1597077767131
0.486,10/08/2020 13:42:47.632,1597077767632
0.482,10/08/2020 13:42:48.132,1597077768132
0.493,10/08/2020 13:42:48.632,1597077768632
0.485,10/08/2020 13:42:49.132,1597077769132
0.509,10/08/2020 13:42:49.633,1597077769633
0.491,10/08/2020 13:42:50.133,1597077770133
0.501,10/08/2020 13:42:50.633,1597077770633
0.509,10/08/2020 13:42:51.133,1597077771133
0.487,10/08/2020 13:42:51.634,1597077771634
0.490,10/08/2020 13:42:52.134,1597077772134
0.490,10/08/2020 13:42:52.634,1597077772634
0.495,10/08/2020 13:42:53.134,1597077773134
0.490,10/08/2020 13:42:53.634,1597077773634
0.503,10/08/2020 13:42:54.135,1597077774135
0.485,10/08/2020 13:42:54.635,1597077774635
1.785,10/08/2020 13:42:55.135,1597077775135
1.790,10/08/2020 13:42:55.635,1597077775635
1.779,10/08/2020 13:42:56.136,1597077776136
1.772,10/08/2020 13:42:56.636,1597077776636
1.763,10/08/2020 13:42:57.136,1597077777136
