ValoresRms,Tempo,TimeStamp,ClasseAparelho
0.663,02/07/2020 14:29:52.825,1593710992825,0
0.640,02/07/2020 14:29:53.325,1593710993325,0
0.605,02/07/2020 14:29:53.825,1593710993825,0
0.618,02/07/2020 14:29:54.325,1593710994325,0
0.627,02/07/2020 14:29:54.825,1593710994825,0
0.618,02/07/2020 14:29:55.325,1593710995325,0
0.668,02/07/2020 14:29:55.825,1593710995825,0
0.608,02/07/2020 14:29:56.325,1593710996325,0
0.616,02/07/2020 14:29:56.825,1593710996825,0
0.601,02/07/2020 14:29:57.325,1593710997325,0
0.708,02/07/2020 14:29:57.825,1593710997825,0
0.617,02/07/2020 14:29:58.325,1593710998325,0
0.609,02/07/2020 14:29:58.825,1593710998825,0
0.615,02/07/2020 14:29:59.325,1593710999325,0
0.680,02/07/2020 14:29:59.825,1593710999825,0
0.679,02/07/2020 14:30:00.325,1593711000325,0
0.680,02/07/2020 14:30:00.825,1593711000825,0
0.681,02/07/2020 14:30:01.325,1593711001325,0
0.679,02/07/2020 14:30:01.825,1593711001825,0
0.678,02/07/2020 14:30:02.325,1593711002325,0
0.679,02/07/2020 14:30:02.825,1593711002825,0
0.713,02/07/2020 14:30:03.325,1593711003325,0
0.682,02/07/2020 14:30:03.825,1593711003825,0
0.672,02/07/2020 14:30:04.325,1593711004325,0
0.668,02/07/2020 14:30:04.825,1593711004825,0
0.653,02/07/2020 14:30:05.325,1593711005325,0
0.655,02/07/2020 14:30:05.825,1593711005825,0
0.660,02/07/2020 14:30:06.325,1593711006325,0
0.644,02/07/2020 14:30:06.825,1593711006825,0
0.672,02/07/2020 14:30:07.325,1593711007325,0
0.686,02/07/2020 14:30:07.825,1593711007825,0
0.693,02/07/2020 14:30:08.325,1593711008325,0
0.660,02/07/2020 14:30:08.825,1593711008825,0
0.709,02/07/2020 14:30:09.325,1593711009325,0
0.753,02/07/2020 14:30:09.825,1593711009825,0
0.708,02/07/2020 14:30:10.325,1593711010325,0
0.710,02/07/2020 14:30:10.825,1593711010825,0
0.707,02/07/2020 14:30:11.325,1593711011325,0
0.677,02/07/2020 14:30:11.825,1593711011825,0
0.694,02/07/2020 14:30:12.325,1593711012325,0
0.681,02/07/2020 14:30:12.825,1593711012825,0
0.681,02/07/2020 14:30:13.325,1593711013325,0
0.705,02/07/2020 14:30:13.825,1593711013825,0
0.733,02/07/2020 14:30:14.325,1593711014325,0
0.766,02/07/2020 14:30:14.825,1593711014825,0
0.734,02/07/2020 14:30:15.325,1593711015325,0
0.723,02/07/2020 14:30:15.825,1593711015825,0
0.746,02/07/2020 14:30:16.325,1593711016325,0
0.728,02/07/2020 14:30:16.825,1593711016825,0
0.725,02/07/2020 14:30:17.325,1593711017325,0
0.727,02/07/2020 14:30:17.825,1593711017825,0
0.717,02/07/2020 14:30:18.325,1593711018325,0
0.720,02/07/2020 14:30:18.825,1593711018825,0
0.720,02/07/2020 14:30:19.325,1593711019325,0
0.699,02/07/2020 14:30:19.825,1593711019825,0
0.706,02/07/2020 14:30:20.325,1593711020325,0
0.715,02/07/2020 14:30:20.825,1593711020825,0
0.715,02/07/2020 14:30:21.325,1593711021325,0
0.710,02/07/2020 14:30:21.825,1593711021825,0
0.705,02/07/2020 14:30:22.325,1593711022325,0
0.717,02/07/2020 14:30:22.825,1593711022825,0
0.713,02/07/2020 14:30:23.325,1593711023325,0
0.715,02/07/2020 14:30:23.825,1593711023825,0
0.707,02/07/2020 14:30:24.325,1593711024325,0
0.747,02/07/2020 14:30:24.825,1593711024825,0
0.735,02/07/2020 14:30:25.325,1593711025325,0
0.730,02/07/2020 14:30:25.825,1593711025825,0
0.730,02/07/2020 14:30:26.325,1593711026325,0
0.727,02/07/2020 14:30:26.825,1593711026825,0
0.719,02/07/2020 14:30:27.325,1593711027325,0
0.662,02/07/2020 14:30:27.825,1593711027825,0
0.696,02/07/2020 14:30:28.325,1593711028325,0
0.686,02/07/2020 14:30:28.825,1593711028825,0
0.732,02/07/2020 14:30:29.325,1593711029325,0
0.696,02/07/2020 14:30:29.825,1593711029825,0
0.694,02/07/2020 14:30:30.325,1593711030325,0
0.697,02/07/2020 14:30:30.825,1593711030825,0
0.700,02/07/2020 14:30:31.325,1593711031325,0
0.658,02/07/2020 14:30:31.825,1593711031825,0
0.660,02/07/2020 14:30:32.325,1593711032325,0
0.670,02/07/2020 14:30:32.825,1593711032825,0
0.659,02/07/2020 14:30:33.325,1593711033325,0
0.661,02/07/2020 14:30:33.825,1593711033825,0
0.659,02/07/2020 14:30:34.325,1593711034325,0
0.575,02/07/2020 14:30:34.825,1593711034825,0
0.608,02/07/2020 14:30:35.325,1593711035325,0
0.571,02/07/2020 14:30:35.825,1593711035825,0
0.589,02/07/2020 14:30:36.325,1593711036325,0
0.596,02/07/2020 14:30:36.825,1593711036825,0
0.581,02/07/2020 14:30:37.325,1593711037325,0
0.562,02/07/2020 14:30:37.825,1593711037825,0
0.610,02/07/2020 14:30:38.325,1593711038325,0
0.564,02/07/2020 14:30:38.825,1593711038825,0
0.575,02/07/2020 14:30:39.325,1593711039325,0
0.608,02/07/2020 14:30:39.825,1593711039825,0
0.608,02/07/2020 14:30:40.325,1593711040325,0
0.619,02/07/2020 14:30:40.825,1593711040825,0
0.624,02/07/2020 14:30:41.325,1593711041325,0
0.582,02/07/2020 14:30:41.825,1593711041825,0
0.576,02/07/2020 14:30:42.325,1593711042325,0
0.573,02/07/2020 14:30:42.825,1593711042825,0
0.559,02/07/2020 14:30:43.325,1593711043325,0
0.568,02/07/2020 14:30:43.825,1593711043825,0
0.587,02/07/2020 14:30:44.325,1593711044325,0
0.560,02/07/2020 14:30:44.825,1593711044825,0
0.576,02/07/2020 14:30:45.325,1593711045325,0
0.589,02/07/2020 14:30:45.825,1593711045825,0
0.600,02/07/2020 14:30:46.325,1593711046325,0
0.583,02/07/2020 14:30:46.825,1593711046825,0
0.578,02/07/2020 14:30:47.325,1593711047325,0
0.610,02/07/2020 14:30:47.825,1593711047825,0
0.589,02/07/2020 14:30:48.325,1593711048325,0
0.599,02/07/2020 14:30:48.825,1593711048825,0
0.598,02/07/2020 14:30:49.325,1593711049325,0
0.602,02/07/2020 14:30:49.825,1593711049825,0
0.574,02/07/2020 14:30:50.325,1593711050325,0
0.602,02/07/2020 14:30:50.825,1593711050825,0
0.593,02/07/2020 14:30:51.325,1593711051325,0
0.590,02/07/2020 14:30:51.825,1593711051825,0
0.573,02/07/2020 14:30:52.325,1593711052325,0
0.605,02/07/2020 14:30:52.825,1593711052825,0
0.607,02/07/2020 14:30:53.325,1593711053325,0
0.602,02/07/2020 14:30:53.825,1593711053825,0
0.602,02/07/2020 14:30:54.325,1593711054325,0
0.587,02/07/2020 14:30:54.825,1593711054825,0
0.607,02/07/2020 14:30:55.325,1593711055325,0
0.630,02/07/2020 14:30:55.825,1593711055825,0
0.624,02/07/2020 14:30:56.325,1593711056325,0
0.640,02/07/2020 14:30:56.825,1593711056825,0
0.633,02/07/2020 14:30:57.325,1593711057325,0
0.633,02/07/2020 14:30:57.825,1593711057825,0
0.630,02/07/2020 14:30:58.325,1593711058325,0
0.650,02/07/2020 14:30:58.825,1593711058825,0
0.620,02/07/2020 14:30:59.325,1593711059325,0
0.661,02/07/2020 14:30:59.825,1593711059825,0
0.631,02/07/2020 14:31:00.325,1593711060325,0
0.712,02/07/2020 14:31:00.825,1593711060825,0
0.644,02/07/2020 14:31:01.325,1593711061325,0
0.638,02/07/2020 14:31:01.825,1593711061825,0
0.620,02/07/2020 14:31:02.325,1593711062325,0
0.578,02/07/2020 14:31:02.825,1593711062825,0
0.577,02/07/2020 14:31:03.325,1593711063325,0
0.598,02/07/2020 14:31:03.825,1593711063825,0
0.593,02/07/2020 14:31:04.325,1593711064325,0
0.612,02/07/2020 14:31:04.825,1593711064825,0
0.578,02/07/2020 14:31:05.325,1593711065325,0
0.616,02/07/2020 14:31:05.825,1593711065825,0
0.673,02/07/2020 14:31:06.325,1593711066325,0
0.598,02/07/2020 14:31:06.825,1593711066825,0
0.608,02/07/2020 14:31:07.325,1593711067325,0
0.612,02/07/2020 14:31:07.825,1593711067825,0
0.611,02/07/2020 14:31:08.325,1593711068325,0
0.651,02/07/2020 14:31:08.825,1593711068825,0
0.649,02/07/2020 14:31:09.325,1593711069325,0
0.620,02/07/2020 14:31:09.825,1593711069825,0
0.602,02/07/2020 14:31:10.325,1593711070325,0
0.614,02/07/2020 14:31:10.825,1593711070825,0
0.637,02/07/2020 14:31:11.325,1593711071325,0
0.616,02/07/2020 14:31:11.825,1593711071825,0
0.632,02/07/2020 14:31:12.325,1593711072325,0
0.596,02/07/2020 14:31:12.825,1593711072825,0
0.606,02/07/2020 14:31:13.325,1593711073325,0
0.597,02/07/2020 14:31:13.825,1593711073825,0
0.635,02/07/2020 14:31:14.325,1593711074325,0
0.588,02/07/2020 14:31:14.825,1593711074825,0
0.616,02/07/2020 14:31:15.325,1593711075325,0
0.599,02/07/2020 14:31:15.825,1593711075825,0
0.633,02/07/2020 14:31:16.325,1593711076325,0
0.633,02/07/2020 14:31:16.825,1593711076825,0
0.605,02/07/2020 14:31:17.325,1593711077325,0
0.584,02/07/2020 14:31:17.825,1593711077825,0
0.632,02/07/2020 14:31:18.325,1593711078325,0
0.592,02/07/2020 14:31:18.825,1593711078825,0
0.624,02/07/2020 14:31:19.325,1593711079325,0
0.592,02/07/2020 14:31:19.825,1593711079825,0
0.624,02/07/2020 14:31:20.325,1593711080325,0
0.604,02/07/2020 14:31:20.825,1593711080825,0
0.600,02/07/2020 14:31:21.325,1593711081325,0
0.592,02/07/2020 14:31:21.825,1593711081825,0
0.576,02/07/2020 14:31:22.325,1593711082325,0
0.637,02/07/2020 14:31:22.825,1593711082825,0
0.630,02/07/2020 14:31:23.325,1593711083325,0
0.591,02/07/2020 14:31:23.825,1593711083825,0
0.594,02/07/2020 14:31:24.325,1593711084325,0
0.590,02/07/2020 14:31:24.825,1593711084825,0
0.592,02/07/2020 14:31:25.325,1593711085325,0
0.583,02/07/2020 14:31:25.825,1593711085825,0
0.601,02/07/2020 14:31:26.325,1593711086325,0
0.615,02/07/2020 14:31:26.825,1593711086825,0
0.596,02/07/2020 14:31:27.325,1593711087325,0
0.599,02/07/2020 14:31:27.825,1593711087825,0
0.575,02/07/2020 14:31:28.325,1593711088325,0
0.600,02/07/2020 14:31:28.825,1593711088825,0
0.610,02/07/2020 14:31:29.325,1593711089325,0
0.595,02/07/2020 14:31:29.825,1593711089825,0
0.587,02/07/2020 14:31:30.325,1593711090325,0
0.597,02/07/2020 14:31:30.825,1593711090825,0
0.624,02/07/2020 14:31:31.325,1593711091325,0
0.576,02/07/2020 14:31:31.825,1593711091825,0
0.621,02/07/2020 14:31:32.325,1593711092325,0
0.630,02/07/2020 14:31:32.825,1593711092825,0
0.625,02/07/2020 14:31:33.325,1593711093325,0
0.611,02/07/2020 14:31:33.825,1593711093825,0
0.621,02/07/2020 14:31:34.325,1593711094325,0
0.627,02/07/2020 14:31:34.825,1593711094825,0
0.637,02/07/2020 14:31:35.325,1593711095325,0
0.656,02/07/2020 14:31:35.825,1593711095825,0
0.648,02/07/2020 14:31:36.325,1593711096325,0
0.634,02/07/2020 14:31:36.825,1593711096825,0
0.704,02/07/2020 14:31:37.325,1593711097325,0
0.647,02/07/2020 14:31:37.825,1593711097825,0
0.638,02/07/2020 14:31:38.325,1593711098325,0
0.633,02/07/2020 14:31:38.825,1593711098825,0
0.646,02/07/2020 14:31:39.325,1593711099325,0
0.644,02/07/2020 14:31:39.825,1593711099825,0
0.643,02/07/2020 14:31:40.325,1593711100325,0
0.650,02/07/2020 14:31:40.825,1593711100825,0
0.624,02/07/2020 14:31:41.325,1593711101325,0
0.680,02/07/2020 14:31:41.825,1593711101825,0
0.631,02/07/2020 14:31:42.325,1593711102325,0
0.643,02/07/2020 14:31:42.825,1593711102825,0
0.630,02/07/2020 14:31:43.325,1593711103325,0
0.657,02/07/2020 14:31:43.825,1593711103825,0
0.629,02/07/2020 14:31:44.325,1593711104325,0
0.649,02/07/2020 14:31:44.825,1593711104825,0
0.665,02/07/2020 14:31:45.325,1593711105325,0
0.641,02/07/2020 14:31:45.825,1593711105825,0
0.673,02/07/2020 14:31:46.325,1593711106325,0
0.650,02/07/2020 14:31:46.825,1593711106825,0
0.688,02/07/2020 14:31:47.325,1593711107325,0
0.698,02/07/2020 14:31:47.825,1593711107825,0
0.692,02/07/2020 14:31:48.325,1593711108325,0
0.648,02/07/2020 14:31:48.825,1593711108825,0
0.702,02/07/2020 14:31:49.325,1593711109325,0
0.631,02/07/2020 14:31:49.825,1593711109825,0
0.668,02/07/2020 14:31:50.325,1593711110325,0
0.625,02/07/2020 14:31:50.825,1593711110825,0
0.669,02/07/2020 14:31:51.325,1593711111325,0
0.655,02/07/2020 14:31:51.825,1593711111825,0
0.666,02/07/2020 14:31:52.325,1593711112325,0
0.643,02/07/2020 14:31:52.825,1593711112825,0
0.672,02/07/2020 14:31:53.325,1593711113325,0
0.656,02/07/2020 14:31:53.825,1593711113825,0
0.701,02/07/2020 14:31:54.325,1593711114325,0
0.655,02/07/2020 14:31:54.825,1593711114825,0
0.626,02/07/2020 14:31:55.325,1593711115325,0
0.620,02/07/2020 14:31:55.825,1593711115825,0
0.669,02/07/2020 14:31:56.325,1593711116325,0
0.660,02/07/2020 14:31:56.825,1593711116825,0
0.704,02/07/2020 14:31:57.325,1593711117325,0
0.630,02/07/2020 14:31:57.825,1593711117825,0
0.676,02/07/2020 14:31:58.325,1593711118325,0
0.649,02/07/2020 14:31:58.825,1593711118825,0
0.654,02/07/2020 14:31:59.325,1593711119325,0
0.607,02/07/2020 14:31:59.825,1593711119825,0
0.680,02/07/2020 14:32:00.325,1593711120325,0
0.652,02/07/2020 14:32:00.825,1593711120825,0
0.710,02/07/2020 14:32:01.325,1593711121325,0
0.629,02/07/2020 14:32:01.825,1593711121825,0
0.656,02/07/2020 14:32:02.325,1593711122325,0
0.616,02/07/2020 14:32:02.825,1593711122825,0
0.620,02/07/2020 14:32:03.325,1593711123325,0
0.630,02/07/2020 14:32:03.825,1593711123825,0
0.628,02/07/2020 14:32:04.325,1593711124325,0
0.609,02/07/2020 14:32:04.825,1593711124825,0
0.627,02/07/2020 14:32:05.325,1593711125325,0
0.629,02/07/2020 14:32:05.825,1593711125825,0
0.607,02/07/2020 14:32:06.325,1593711126325,0
0.675,02/07/2020 14:32:06.825,1593711126825,0
0.610,02/07/2020 14:32:07.325,1593711127325,0
0.602,02/07/2020 14:32:07.825,1593711127825,0
0.609,02/07/2020 14:32:08.325,1593711128325,0
0.601,02/07/2020 14:32:08.825,1593711128825,0
0.635,02/07/2020 14:32:09.325,1593711129325,0
0.638,02/07/2020 14:32:09.825,1593711129825,0
0.634,02/07/2020 14:32:10.325,1593711130325,0
0.625,02/07/2020 14:32:10.825,1593711130825,0
0.602,02/07/2020 14:32:11.325,1593711131325,0
0.627,02/07/2020 14:32:11.825,1593711131825,0
0.650,02/07/2020 14:32:12.325,1593711132325,0
0.613,02/07/2020 14:32:12.825,1593711132825,0
0.603,02/07/2020 14:32:13.325,1593711133325,0
0.599,02/07/2020 14:32:13.825,1593711133825,0
0.624,02/07/2020 14:32:14.325,1593711134325,0
0.614,02/07/2020 14:32:14.825,1593711134825,0
0.621,02/07/2020 14:32:15.325,1593711135325,0
0.636,02/07/2020 14:32:15.825,1593711135825,0
0.628,02/07/2020 14:32:16.325,1593711136325,0
0.613,02/07/2020 14:32:16.825,1593711136825,0
0.614,02/07/2020 14:32:17.325,1593711137325,0
0.589,02/07/2020 14:32:17.825,1593711137825,0
0.615,02/07/2020 14:32:18.325,1593711138325,0
0.616,02/07/2020 14:32:18.825,1593711138825,0
0.611,02/07/2020 14:32:19.325,1593711139325,0
0.606,02/07/2020 14:32:19.825,1593711139825,0
0.622,02/07/2020 14:32:20.325,1593711140325,0
0.606,02/07/2020 14:32:20.825,1593711140825,0
0.640,02/07/2020 14:32:21.325,1593711141325,0
0.601,02/07/2020 14:32:21.825,1593711141825,0
0.649,02/07/2020 14:32:22.325,1593711142325,0
0.561,02/07/2020 14:32:22.825,1593711142825,0
0.593,02/07/2020 14:32:23.325,1593711143325,0
0.584,02/07/2020 14:32:23.825,1593711143825,0
0.565,02/07/2020 14:32:24.325,1593711144325,0
0.577,02/07/2020 14:32:24.825,1593711144825,0
0.560,02/07/2020 14:32:25.325,1593711145325,0
0.608,02/07/2020 14:32:25.825,1593711145825,0
0.590,02/07/2020 14:32:26.325,1593711146325,0
0.576,02/07/2020 14:32:26.825,1593711146825,0
0.617,02/07/2020 14:32:27.325,1593711147325,0
0.650,02/07/2020 14:32:27.825,1593711147825,0
0.571,02/07/2020 14:32:28.325,1593711148325,0
0.634,02/07/2020 14:32:28.825,1593711148825,0
0.595,02/07/2020 14:32:29.325,1593711149325,0
0.597,02/07/2020 14:32:29.825,1593711149825,0
0.621,02/07/2020 14:32:30.325,1593711150325,0
0.642,02/07/2020 14:32:30.825,1593711150825,0
0.597,02/07/2020 14:32:31.326,1593711151326,0
0.619,02/07/2020 14:32:31.826,1593711151826,0
0.600,02/07/2020 14:32:32.326,1593711152326,0
0.596,02/07/2020 14:32:32.826,1593711152826,0
0.591,02/07/2020 14:32:33.326,1593711153326,0
0.600,02/07/2020 14:32:33.826,1593711153826,0
0.606,02/07/2020 14:32:34.326,1593711154326,0
0.624,02/07/2020 14:32:34.826,1593711154826,0
0.611,02/07/2020 14:32:35.326,1593711155326,0
0.598,02/07/2020 14:32:35.826,1593711155826,0
0.610,02/07/2020 14:32:36.326,1593711156326,0
0.598,02/07/2020 14:32:36.826,1593711156826,0
0.621,02/07/2020 14:32:37.326,1593711157326,0
0.645,02/07/2020 14:32:37.826,1593711157826,0
0.588,02/07/2020 14:32:38.326,1593711158326,0
0.635,02/07/2020 14:32:38.826,1593711158826,0
0.577,02/07/2020 14:32:39.326,1593711159326,0
0.627,02/07/2020 14:32:39.826,1593711159826,0
0.603,02/07/2020 14:32:40.326,1593711160326,0
0.638,02/07/2020 14:32:40.826,1593711160826,0
0.618,02/07/2020 14:32:41.326,1593711161326,0
0.575,02/07/2020 14:32:41.826,1593711161826,0
0.630,02/07/2020 14:32:42.326,1593711162326,0
0.672,02/07/2020 14:32:42.826,1593711162826,0
0.612,02/07/2020 14:32:43.326,1593711163326,0
0.605,02/07/2020 14:32:43.826,1593711163826,0
0.592,02/07/2020 14:32:44.326,1593711164326,0
0.606,02/07/2020 14:32:44.826,1593711164826,0
0.557,02/07/2020 14:32:45.326,1593711165326,0
0.589,02/07/2020 14:32:45.826,1593711165826,0
0.603,02/07/2020 14:32:46.326,1593711166326,0
0.586,02/07/2020 14:32:46.826,1593711166826,0
0.628,02/07/2020 14:32:47.326,1593711167326,0
0.608,02/07/2020 14:32:47.826,1593711167826,0
0.569,02/07/2020 14:32:48.326,1593711168326,0
0.596,02/07/2020 14:32:48.826,1593711168826,0
0.604,02/07/2020 14:32:49.326,1593711169326,0
0.588,02/07/2020 14:32:49.826,1593711169826,0
0.588,02/07/2020 14:32:50.326,1593711170326,0
0.601,02/07/2020 14:32:50.826,1593711170826,0
0.601,02/07/2020 14:32:51.326,1593711171326,0
0.603,02/07/2020 14:32:51.826,1593711171826,0
0.654,02/07/2020 14:32:52.326,1593711172326,0
0.620,02/07/2020 14:32:52.826,1593711172826,0
0.593,02/07/2020 14:32:53.326,1593711173326,0
0.601,02/07/2020 14:32:53.826,1593711173826,0
0.601,02/07/2020 14:32:54.326,1593711174326,0
0.588,02/07/2020 14:32:54.826,1593711174826,0
0.618,02/07/2020 14:32:55.326,1593711175326,0
0.613,02/07/2020 14:32:55.826,1593711175826,0
0.601,02/07/2020 14:32:56.326,1593711176326,0
0.606,02/07/2020 14:32:56.826,1593711176826,0
0.607,02/07/2020 14:32:57.326,1593711177326,0
0.613,02/07/2020 14:32:57.826,1593711177826,0
0.588,02/07/2020 14:32:58.326,1593711178326,0
0.612,02/07/2020 14:32:58.826,1593711178826,0
0.585,02/07/2020 14:32:59.326,1593711179326,0
0.597,02/07/2020 14:32:59.826,1593711179826,0
0.612,02/07/2020 14:33:00.326,1593711180326,0
0.605,02/07/2020 14:33:00.826,1593711180826,0
0.592,02/07/2020 14:33:01.326,1593711181326,0
0.594,02/07/2020 14:33:01.826,1593711181826,0
0.636,02/07/2020 14:33:02.326,1593711182326,0
0.608,02/07/2020 14:33:02.826,1593711182826,0
0.595,02/07/2020 14:33:03.326,1593711183326,0
0.593,02/07/2020 14:33:03.826,1593711183826,0
0.594,02/07/2020 14:33:04.326,1593711184326,0
0.652,02/07/2020 14:33:04.826,1593711184826,0
0.595,02/07/2020 14:33:05.326,1593711185326,0
0.612,02/07/2020 14:33:05.826,1593711185826,0
0.596,02/07/2020 14:33:06.326,1593711186326,0
0.647,02/07/2020 14:33:06.826,1593711186826,0
0.565,02/07/2020 14:33:07.326,1593711187326,0
0.564,02/07/2020 14:33:07.826,1593711187826,0
0.607,02/07/2020 14:33:08.326,1593711188326,0
0.555,02/07/2020 14:33:08.826,1593711188826,0
0.557,02/07/2020 14:33:09.326,1593711189326,0
0.570,02/07/2020 14:33:09.826,1593711189826,0
0.558,02/07/2020 14:33:10.326,1593711190326,0
0.587,02/07/2020 14:33:10.826,1593711190826,0
0.556,02/07/2020 14:33:11.326,1593711191326,0
0.563,02/07/2020 14:33:11.826,1593711191826,0
0.552,02/07/2020 14:33:12.326,1593711192326,0
0.564,02/07/2020 14:33:12.826,1593711192826,0
0.558,02/07/2020 14:33:13.326,1593711193326,0
0.565,02/07/2020 14:33:13.826,1593711193826,0
0.552,02/07/2020 14:33:14.326,1593711194326,0
0.582,02/07/2020 14:33:14.826,1593711194826,0
0.585,02/07/2020 14:33:15.326,1593711195326,0
0.575,02/07/2020 14:33:15.826,1593711195826,0
0.569,02/07/2020 14:33:16.326,1593711196326,0
0.607,02/07/2020 14:33:16.826,1593711196826,0
0.618,02/07/2020 14:33:17.326,1593711197326,0
0.627,02/07/2020 14:33:17.826,1593711197826,0
0.623,02/07/2020 14:33:18.326,1593711198326,0
0.642,02/07/2020 14:33:18.826,1593711198826,0
0.611,02/07/2020 14:33:19.326,1593711199326,0
0.611,02/07/2020 14:33:19.826,1593711199826,0
0.618,02/07/2020 14:33:20.326,1593711200326,0
0.710,02/07/2020 14:33:20.826,1593711200826,0
0.605,02/07/2020 14:33:21.326,1593711201326,0
0.612,02/07/2020 14:33:21.826,1593711201826,0
0.611,02/07/2020 14:33:22.326,1593711202326,0
0.630,02/07/2020 14:33:22.826,1593711202826,0
0.636,02/07/2020 14:33:23.326,1593711203326,0
0.615,02/07/2020 14:33:23.826,1593711203826,0
0.618,02/07/2020 14:33:24.326,1593711204326,0
0.631,02/07/2020 14:33:24.826,1593711204826,0
0.609,02/07/2020 14:33:25.326,1593711205326,0
0.613,02/07/2020 14:33:25.826,1593711205826,0
0.618,02/07/2020 14:33:26.326,1593711206326,0
0.625,02/07/2020 14:33:26.826,1593711206826,0
0.620,02/07/2020 14:33:27.326,1593711207326,0
0.661,02/07/2020 14:33:27.826,1593711207826,0
0.662,02/07/2020 14:33:28.326,1593711208326,0
0.612,02/07/2020 14:33:28.826,1593711208826,0
0.607,02/07/2020 14:33:29.326,1593711209326,0
0.633,02/07/2020 14:33:29.826,1593711209826,0
0.641,02/07/2020 14:33:30.326,1593711210326,0
0.629,02/07/2020 14:33:30.826,1593711210826,0
0.608,02/07/2020 14:33:31.326,1593711211326,0
0.602,02/07/2020 14:33:31.826,1593711211826,0
0.622,02/07/2020 14:33:32.326,1593711212326,0
0.611,02/07/2020 14:33:32.826,1593711212826,0
0.604,02/07/2020 14:33:33.326,1593711213326,0
0.596,02/07/2020 14:33:33.826,1593711213826,0
0.613,02/07/2020 14:33:34.326,1593711214326,0
0.646,02/07/2020 14:33:34.826,1593711214826,0
0.620,02/07/2020 14:33:35.326,1593711215326,0
0.608,02/07/2020 14:33:35.826,1593711215826,0
0.600,02/07/2020 14:33:36.326,1593711216326,0
0.602,02/07/2020 14:33:36.826,1593711216826,0
0.575,02/07/2020 14:33:37.326,1593711217326,0
0.592,02/07/2020 14:33:37.826,1593711217826,0
0.583,02/07/2020 14:33:38.326,1593711218326,0
0.618,02/07/2020 14:33:38.826,1593711218826,0
0.608,02/07/2020 14:33:39.326,1593711219326,0
0.592,02/07/2020 14:33:39.826,1593711219826,0
0.565,02/07/2020 14:33:40.326,1593711220326,0
0.613,02/07/2020 14:33:40.826,1593711220826,0
0.607,02/07/2020 14:33:41.326,1593711221326,0
0.594,02/07/2020 14:33:41.826,1593711221826,0
0.605,02/07/2020 14:33:42.326,1593711222326,0
0.604,02/07/2020 14:33:42.826,1593711222826,0
0.611,02/07/2020 14:33:43.326,1593711223326,0
0.640,02/07/2020 14:33:43.826,1593711223826,0
0.638,02/07/2020 14:33:44.326,1593711224326,0
0.606,02/07/2020 14:33:44.826,1593711224826,0
0.618,02/07/2020 14:33:45.326,1593711225326,0
0.642,02/07/2020 14:33:45.826,1593711225826,0
0.608,02/07/2020 14:33:46.326,1593711226326,0
0.620,02/07/2020 14:33:46.826,1593711226826,0
0.642,02/07/2020 14:33:47.326,1593711227326,0
0.674,02/07/2020 14:33:47.826,1593711227826,0
0.608,02/07/2020 14:33:48.326,1593711228326,0
0.627,02/07/2020 14:33:48.826,1593711228826,0
0.571,02/07/2020 14:33:49.326,1593711229326,0
0.625,02/07/2020 14:33:49.826,1593711229826,0
0.625,02/07/2020 14:33:50.326,1593711230326,0
0.616,02/07/2020 14:33:50.826,1593711230826,0
0.609,02/07/2020 14:33:51.326,1593711231326,0
0.612,02/07/2020 14:33:51.826,1593711231826,0
0.613,02/07/2020 14:33:52.326,1593711232326,0
0.620,02/07/2020 14:33:52.826,1593711232826,0
0.623,02/07/2020 14:33:53.326,1593711233326,0
0.604,02/07/2020 14:33:53.826,1593711233826,0
0.610,02/07/2020 14:33:54.326,1593711234326,0
0.623,02/07/2020 14:33:54.826,1593711234826,0
0.623,02/07/2020 14:33:55.326,1593711235326,0
0.626,02/07/2020 14:33:55.826,1593711235826,0
0.692,02/07/2020 14:33:56.326,1593711236326,0
0.653,02/07/2020 14:33:56.826,1593711236826,0
0.608,02/07/2020 14:33:57.326,1593711237326,0
0.626,02/07/2020 14:33:57.826,1593711237826,0
0.632,02/07/2020 14:33:58.326,1593711238326,0
0.628,02/07/2020 14:33:58.826,1593711238826,0
0.613,02/07/2020 14:33:59.326,1593711239326,0
0.634,02/07/2020 14:33:59.826,1593711239826,0
0.604,02/07/2020 14:34:00.326,1593711240326,0
0.664,02/07/2020 14:34:00.826,1593711240826,0
0.628,02/07/2020 14:34:01.326,1593711241326,0
0.656,02/07/2020 14:34:01.826,1593711241826,0
0.634,02/07/2020 14:34:02.326,1593711242326,0
0.621,02/07/2020 14:34:02.826,1593711242826,0
0.639,02/07/2020 14:34:03.326,1593711243326,0
0.659,02/07/2020 14:34:03.826,1593711243826,0
0.630,02/07/2020 14:34:04.326,1593711244326,0
0.663,02/07/2020 14:34:04.826,1593711244826,0
0.646,02/07/2020 14:34:05.326,1593711245326,0
0.618,02/07/2020 14:34:05.826,1593711245826,0
0.686,02/07/2020 14:34:06.326,1593711246326,0
0.625,02/07/2020 14:34:06.826,1593711246826,0
0.644,02/07/2020 14:34:07.326,1593711247326,0
0.652,02/07/2020 14:34:07.826,1593711247826,0
0.650,02/07/2020 14:34:08.326,1593711248326,0
0.633,02/07/2020 14:34:08.826,1593711248826,0
0.642,02/07/2020 14:34:09.326,1593711249326,0
0.610,02/07/2020 14:34:09.826,1593711249826,0
0.663,02/07/2020 14:34:10.326,1593711250326,0
0.642,02/07/2020 14:34:10.826,1593711250826,0
