ValoresRms,TimeStamp,EPOCH,ClasseAparelho
0.794,07/07/2020 17:19:23.038,1594153163038,0
0.797,07/07/2020 17:19:23.538,1594153163538,0
0.809,07/07/2020 17:19:24.038,1594153164038,0
0.803,07/07/2020 17:19:24.538,1594153164538,0
0.807,07/07/2020 17:19:25.038,1594153165038,0
0.784,07/07/2020 17:19:25.538,1594153165538,0
0.787,07/07/2020 17:19:26.038,1594153166038,0
0.775,07/07/2020 17:19:26.539,1594153166539,0
0.771,07/07/2020 17:19:27.039,1594153167039,0
0.785,07/07/2020 17:19:27.539,1594153167539,0
0.794,07/07/2020 17:19:28.039,1594153168039,0
0.793,07/07/2020 17:19:28.539,1594153168539,0
0.783,07/07/2020 17:19:29.039,1594153169039,0
0.785,07/07/2020 17:19:29.539,1594153169539,0
0.815,07/07/2020 17:19:30.039,1594153170039,0
0.798,07/07/2020 17:19:30.539,1594153170539,0
0.798,07/07/2020 17:19:31.040,1594153171040,0
0.785,07/07/2020 17:19:31.540,1594153171540,0
0.770,07/07/2020 17:19:32.040,1594153172040,0
0.767,07/07/2020 17:19:32.540,1594153172540,0
0.774,07/07/2020 17:19:33.040,1594153173040,0
0.768,07/07/2020 17:19:33.540,1594153173540,0
0.764,07/07/2020 17:19:34.040,1594153174040,0
0.772,07/07/2020 17:19:34.540,1594153174540,0
0.769,07/07/2020 17:19:35.040,1594153175040,0
0.771,07/07/2020 17:19:35.540,1594153175540,0
0.772,07/07/2020 17:19:36.041,1594153176041,0
0.768,07/07/2020 17:19:36.541,1594153176541,0
0.738,07/07/2020 17:19:37.041,1594153177041,0
0.763,07/07/2020 17:19:37.541,1594153177541,0
0.760,07/07/2020 17:19:38.041,1594153178041,0
0.748,07/07/2020 17:19:38.541,1594153178541,0
0.734,07/07/2020 17:19:39.041,1594153179041,0
0.738,07/07/2020 17:19:39.541,1594153179541,0
0.744,07/07/2020 17:19:40.041,1594153180041,0
0.784,07/07/2020 17:19:40.542,1594153180542,0
0.777,07/07/2020 17:19:41.042,1594153181042,0
0.762,07/07/2020 17:19:41.542,1594153181542,0
0.775,07/07/2020 17:19:42.042,1594153182042,0
0.755,07/07/2020 17:19:42.542,1594153182542,0
0.773,07/07/2020 17:19:43.042,1594153183042,0
0.771,07/07/2020 17:19:43.542,1594153183542,0
0.773,07/07/2020 17:19:44.042,1594153184042,0
0.783,07/07/2020 17:19:44.542,1594153184542,0
0.765,07/07/2020 17:19:45.042,1594153185042,0
0.798,07/07/2020 17:19:45.543,1594153185543,0
0.783,07/07/2020 17:19:46.043,1594153186043,0
0.758,07/07/2020 17:19:46.543,1594153186543,0
0.781,07/07/2020 17:19:47.043,1594153187043,0
0.770,07/07/2020 17:19:47.543,1594153187543,0
0.845,07/07/2020 17:19:48.043,1594153188043,0
0.803,07/07/2020 17:19:48.543,1594153188543,0
0.779,07/07/2020 17:19:49.043,1594153189043,0
0.781,07/07/2020 17:19:49.543,1594153189543,0
0.802,07/07/2020 17:19:50.044,1594153190044,0
0.797,07/07/2020 17:19:50.544,1594153190544,0
0.793,07/07/2020 17:19:51.044,1594153191044,0
0.851,07/07/2020 17:19:51.544,1594153191544,0
0.803,07/07/2020 17:19:52.044,1594153192044,0
0.795,07/07/2020 17:19:52.544,1594153192544,0
0.828,07/07/2020 17:19:53.044,1594153193044,0
0.835,07/07/2020 17:19:53.544,1594153193544,0
0.800,07/07/2020 17:19:54.044,1594153194044,0
0.798,07/07/2020 17:19:54.544,1594153194544,0
0.807,07/07/2020 17:19:55.045,1594153195045,0
0.810,07/07/2020 17:19:55.545,1594153195545,0
0.797,07/07/2020 17:19:56.045,1594153196045,0
0.806,07/07/2020 17:19:56.545,1594153196545,0
0.824,07/07/2020 17:19:57.045,1594153197045,0
0.847,07/07/2020 17:19:57.545,1594153197545,0
0.837,07/07/2020 17:19:58.045,1594153198045,0
0.849,07/07/2020 17:19:58.545,1594153198545,0
0.809,07/07/2020 17:19:59.045,1594153199045,0
0.833,07/07/2020 17:19:59.546,1594153199546,0
0.827,07/07/2020 17:20:00.046,1594153200046,0
0.803,07/07/2020 17:20:00.546,1594153200546,0
0.825,07/07/2020 17:20:01.046,1594153201046,0
0.842,07/07/2020 17:20:01.546,1594153201546,0
0.844,07/07/2020 17:20:02.046,1594153202046,0
0.861,07/07/2020 17:20:02.546,1594153202546,0
0.800,07/07/2020 17:20:03.046,1594153203046,0
0.835,07/07/2020 17:20:03.546,1594153203546,0
0.819,07/07/2020 17:20:04.047,1594153204047,0
0.793,07/07/2020 17:20:04.547,1594153204547,0
0.798,07/07/2020 17:20:05.047,1594153205047,0
0.794,07/07/2020 17:20:05.547,1594153205547,0
0.805,07/07/2020 17:20:06.047,1594153206047,0
0.796,07/07/2020 17:20:06.547,1594153206547,0
0.788,07/07/2020 17:20:07.047,1594153207047,0
0.818,07/07/2020 17:20:07.547,1594153207547,0
0.810,07/07/2020 17:20:08.047,1594153208047,0
0.807,07/07/2020 17:20:08.547,1594153208547,0
0.799,07/07/2020 17:20:09.048,1594153209048,0
0.805,07/07/2020 17:20:09.548,1594153209548,0
0.806,07/07/2020 17:20:10.048,1594153210048,0
0.821,07/07/2020 17:20:10.548,1594153210548,0
0.821,07/07/2020 17:20:11.048,1594153211048,0
0.790,07/07/2020 17:20:11.548,1594153211548,0
0.788,07/07/2020 17:20:12.048,1594153212048,0
0.818,07/07/2020 17:20:12.548,1594153212548,0
0.805,07/07/2020 17:20:13.048,1594153213048,0
0.828,07/07/2020 17:20:13.549,1594153213549,0
0.826,07/07/2020 17:20:14.049,1594153214049,0
0.884,07/07/2020 17:20:14.549,1594153214549,0
0.835,07/07/2020 17:20:15.049,1594153215049,0
0.842,07/07/2020 17:20:15.549,1594153215549,0
0.825,07/07/2020 17:20:16.049,1594153216049,0
0.902,07/07/2020 17:20:16.549,1594153216549,0
0.805,07/07/2020 17:20:17.049,1594153217049,0
0.823,07/07/2020 17:20:17.549,1594153217549,0
0.844,07/07/2020 17:20:18.049,1594153218049,0
0.836,07/07/2020 17:20:18.550,1594153218550,0
0.867,07/07/2020 17:20:19.050,1594153219050,0
0.844,07/07/2020 17:20:19.550,1594153219550,0
0.869,07/07/2020 17:20:20.050,1594153220050,0
0.843,07/07/2020 17:20:20.550,1594153220550,0
0.849,07/07/2020 17:20:21.050,1594153221050,0
0.810,07/07/2020 17:20:21.550,1594153221550,0
0.871,07/07/2020 17:20:22.050,1594153222050,0
0.817,07/07/2020 17:20:22.550,1594153222550,0
0.885,07/07/2020 17:20:23.051,1594153223051,0
0.841,07/07/2020 17:20:23.551,1594153223551,0
0.841,07/07/2020 17:20:24.051,1594153224051,0
0.825,07/07/2020 17:20:24.551,1594153224551,0
0.818,07/07/2020 17:20:25.051,1594153225051,0
0.852,07/07/2020 17:20:25.551,1594153225551,0
0.829,07/07/2020 17:20:26.051,1594153226051,0
0.823,07/07/2020 17:20:26.551,1594153226551,0
0.816,07/07/2020 17:20:27.051,1594153227051,0
0.876,07/07/2020 17:20:27.551,1594153227551,0
0.846,07/07/2020 17:20:28.052,1594153228052,0
0.829,07/07/2020 17:20:28.552,1594153228552,0
0.856,07/07/2020 17:20:29.052,1594153229052,0
0.850,07/07/2020 17:20:29.552,1594153229552,0
0.836,07/07/2020 17:20:30.052,1594153230052,0
0.836,07/07/2020 17:20:30.552,1594153230552,0
0.809,07/07/2020 17:20:31.052,1594153231052,0
0.820,07/07/2020 17:20:31.552,1594153231552,0
0.812,07/07/2020 17:20:32.052,1594153232052,0
0.811,07/07/2020 17:20:32.553,1594153232553,0
0.850,07/07/2020 17:20:33.053,1594153233053,0
0.841,07/07/2020 17:20:33.553,1594153233553,0
0.823,07/07/2020 17:20:34.053,1594153234053,0
0.837,07/07/2020 17:20:34.553,1594153234553,0
0.812,07/07/2020 17:20:35.053,1594153235053,0
0.879,07/07/2020 17:20:35.553,1594153235553,0
0.842,07/07/2020 17:20:36.053,1594153236053,0
0.836,07/07/2020 17:20:36.553,1594153236553,0
0.819,07/07/2020 17:20:37.054,1594153237054,0
0.842,07/07/2020 17:20:37.554,1594153237554,0
0.822,07/07/2020 17:20:38.054,1594153238054,0
0.912,07/07/2020 17:20:38.554,1594153238554,0
0.844,07/07/2020 17:20:39.054,1594153239054,0
0.821,07/07/2020 17:20:39.554,1594153239554,0
0.886,07/07/2020 17:20:40.054,1594153240054,0
0.835,07/07/2020 17:20:40.554,1594153240554,0
0.866,07/07/2020 17:20:41.054,1594153241054,0
0.849,07/07/2020 17:20:41.554,1594153241554,0
0.846,07/07/2020 17:20:42.055,1594153242055,0
0.847,07/07/2020 17:20:42.555,1594153242555,0
0.867,07/07/2020 17:20:43.055,1594153243055,0
0.845,07/07/2020 17:20:43.555,1594153243555,0
0.823,07/07/2020 17:20:44.055,1594153244055,0
0.830,07/07/2020 17:20:44.555,1594153244555,0
0.829,07/07/2020 17:20:45.055,1594153245055,0
0.827,07/07/2020 17:20:45.555,1594153245555,0
0.863,07/07/2020 17:20:46.055,1594153246055,0
0.828,07/07/2020 17:20:46.556,1594153246556,0
0.845,07/07/2020 17:20:47.056,1594153247056,0
0.840,07/07/2020 17:20:47.556,1594153247556,0
0.853,07/07/2020 17:20:48.056,1594153248056,0
0.824,07/07/2020 17:20:48.556,1594153248556,0
0.827,07/07/2020 17:20:49.056,1594153249056,0
0.879,07/07/2020 17:20:49.556,1594153249556,0
0.814,07/07/2020 17:20:50.056,1594153250056,0
0.816,07/07/2020 17:20:50.556,1594153250556,0
0.819,07/07/2020 17:20:51.056,1594153251056,0
0.812,07/07/2020 17:20:51.557,1594153251557,0
0.845,07/07/2020 17:20:52.057,1594153252057,0
0.845,07/07/2020 17:20:52.557,1594153252557,0
0.912,07/07/2020 17:20:53.057,1594153253057,0
0.805,07/07/2020 17:20:53.557,1594153253557,0
0.796,07/07/2020 17:20:54.057,1594153254057,0
0.787,07/07/2020 17:20:54.557,1594153254557,0
0.826,07/07/2020 17:20:55.057,1594153255057,0
0.831,07/07/2020 17:20:55.557,1594153255557,0
0.835,07/07/2020 17:20:56.058,1594153256058,0
0.830,07/07/2020 17:20:56.558,1594153256558,0
0.818,07/07/2020 17:20:57.058,1594153257058,0
0.807,07/07/2020 17:20:57.558,1594153257558,0
0.815,07/07/2020 17:20:58.058,1594153258058,0
0.821,07/07/2020 17:20:58.558,1594153258558,0
0.832,07/07/2020 17:20:59.058,1594153259058,0
0.811,07/07/2020 17:20:59.558,1594153259558,0
0.826,07/07/2020 17:21:00.058,1594153260058,0
0.827,07/07/2020 17:21:00.558,1594153260558,0
0.815,07/07/2020 17:21:01.059,1594153261059,0
0.836,07/07/2020 17:21:01.559,1594153261559,0
0.813,07/07/2020 17:21:02.059,1594153262059,0
0.861,07/07/2020 17:21:02.559,1594153262559,0
0.818,07/07/2020 17:21:03.059,1594153263059,0
0.821,07/07/2020 17:21:03.559,1594153263559,0
0.827,07/07/2020 17:21:04.059,1594153264059,0
0.814,07/07/2020 17:21:04.559,1594153264559,0
0.817,07/07/2020 17:21:05.059,1594153265059,0
0.822,07/07/2020 17:21:05.560,1594153265560,0
0.825,07/07/2020 17:21:06.060,1594153266060,0
0.851,07/07/2020 17:21:06.560,1594153266560,0
0.844,07/07/2020 17:21:07.060,1594153267060,0
0.831,07/07/2020 17:21:07.560,1594153267560,0
0.831,07/07/2020 17:21:08.060,1594153268060,0
0.836,07/07/2020 17:21:08.560,1594153268560,0
0.817,07/07/2020 17:21:09.060,1594153269060,0
0.814,07/07/2020 17:21:09.560,1594153269560,0
0.826,07/07/2020 17:21:10.061,1594153270061,0
0.804,07/07/2020 17:21:10.561,1594153270561,0
0.815,07/07/2020 17:21:11.061,1594153271061,0
0.813,07/07/2020 17:21:11.561,1594153271561,0
0.846,07/07/2020 17:21:12.061,1594153272061,0
0.802,07/07/2020 17:21:12.561,1594153272561,0
0.807,07/07/2020 17:21:13.061,1594153273061,0
0.814,07/07/2020 17:21:13.561,1594153273561,0
0.828,07/07/2020 17:21:14.061,1594153274061,0
0.836,07/07/2020 17:21:14.561,1594153274561,0
0.821,07/07/2020 17:21:15.062,1594153275062,0
0.817,07/07/2020 17:21:15.562,1594153275562,0
0.809,07/07/2020 17:21:16.062,1594153276062,0
0.854,07/07/2020 17:21:16.562,1594153276562,0
0.810,07/07/2020 17:21:17.062,1594153277062,0
0.816,07/07/2020 17:21:17.562,1594153277562,0
0.898,07/07/2020 17:21:18.062,1594153278062,0
0.841,07/07/2020 17:21:18.562,1594153278562,0
0.841,07/07/2020 17:21:19.062,1594153279062,0
0.865,07/07/2020 17:21:19.563,1594153279563,0
0.847,07/07/2020 17:21:20.063,1594153280063,0
0.824,07/07/2020 17:21:20.563,1594153280563,0
0.825,07/07/2020 17:21:21.063,1594153281063,0
0.820,07/07/2020 17:21:21.563,1594153281563,0
0.812,07/07/2020 17:21:22.063,1594153282063,0
0.810,07/07/2020 17:21:22.563,1594153282563,0
0.814,07/07/2020 17:21:23.063,1594153283063,0
0.822,07/07/2020 17:21:23.563,1594153283563,0
0.805,07/07/2020 17:21:24.063,1594153284063,0
0.813,07/07/2020 17:21:24.564,1594153284564,0
0.822,07/07/2020 17:21:25.064,1594153285064,0
0.851,07/07/2020 17:21:25.564,1594153285564,0
0.865,07/07/2020 17:21:26.064,1594153286064,0
0.855,07/07/2020 17:21:26.564,1594153286564,0
0.845,07/07/2020 17:21:27.064,1594153287064,0
0.904,07/07/2020 17:21:27.564,1594153287564,0
0.851,07/07/2020 17:21:28.064,1594153288064,0
0.870,07/07/2020 17:21:28.564,1594153288564,0
0.888,07/07/2020 17:21:29.065,1594153289065,0
0.847,07/07/2020 17:21:29.565,1594153289565,0
0.826,07/07/2020 17:21:30.065,1594153290065,0
0.824,07/07/2020 17:21:30.565,1594153290565,0
0.829,07/07/2020 17:21:31.065,1594153291065,0
0.824,07/07/2020 17:21:31.565,1594153291565,0
0.821,07/07/2020 17:21:32.065,1594153292065,0
0.825,07/07/2020 17:21:32.565,1594153292565,0
0.869,07/07/2020 17:21:33.065,1594153293065,0
0.827,07/07/2020 17:21:33.565,1594153293565,0
0.927,07/07/2020 17:21:34.066,1594153294066,0
0.852,07/07/2020 17:21:34.566,1594153294566,0
0.822,07/07/2020 17:21:35.066,1594153295066,0
0.829,07/07/2020 17:21:35.566,1594153295566,0
0.819,07/07/2020 17:21:36.066,1594153296066,0
0.831,07/07/2020 17:21:36.566,1594153296566,0
0.815,07/07/2020 17:21:37.066,1594153297066,0
0.825,07/07/2020 17:21:37.566,1594153297566,0
0.817,07/07/2020 17:21:38.066,1594153298066,0
0.822,07/07/2020 17:21:38.567,1594153298567,0
0.817,07/07/2020 17:21:39.067,1594153299067,0
0.824,07/07/2020 17:21:39.567,1594153299567,0
0.819,07/07/2020 17:21:40.067,1594153300067,0
0.819,07/07/2020 17:21:40.567,1594153300567,0
0.823,07/07/2020 17:21:41.067,1594153301067,0
0.828,07/07/2020 17:21:41.567,1594153301567,0
0.821,07/07/2020 17:21:42.067,1594153302067,0
0.881,07/07/2020 17:21:42.567,1594153302567,0
0.831,07/07/2020 17:21:43.067,1594153303067,0
0.826,07/07/2020 17:21:43.568,1594153303568,0
0.823,07/07/2020 17:21:44.068,1594153304068,0
0.809,07/07/2020 17:21:44.568,1594153304568,0
0.836,07/07/2020 17:21:45.068,1594153305068,0
0.811,07/07/2020 17:21:45.568,1594153305568,0
0.817,07/07/2020 17:21:46.068,1594153306068,0
0.803,07/07/2020 17:21:46.568,1594153306568,0
0.819,07/07/2020 17:21:47.068,1594153307068,0
0.817,07/07/2020 17:21:47.568,1594153307568,0
0.819,07/07/2020 17:21:48.069,1594153308069,0
0.809,07/07/2020 17:21:48.569,1594153308569,0
0.828,07/07/2020 17:21:49.069,1594153309069,0
0.820,07/07/2020 17:21:49.569,1594153309569,0
0.831,07/07/2020 17:21:50.069,1594153310069,0
0.819,07/07/2020 17:21:50.569,1594153310569,0
0.817,07/07/2020 17:21:51.069,1594153311069,0
0.810,07/07/2020 17:21:51.569,1594153311569,0
0.858,07/07/2020 17:21:52.069,1594153312069,0
0.848,07/07/2020 17:21:52.570,1594153312570,0
0.872,07/07/2020 17:21:53.070,1594153313070,0
0.834,07/07/2020 17:21:53.570,1594153313570,0
0.812,07/07/2020 17:21:54.070,1594153314070,0
0.816,07/07/2020 17:21:54.570,1594153314570,0
0.822,07/07/2020 17:21:55.070,1594153315070,0
0.811,07/07/2020 17:21:55.570,1594153315570,0
0.833,07/07/2020 17:21:56.070,1594153316070,0
0.838,07/07/2020 17:21:56.570,1594153316570,0
0.820,07/07/2020 17:21:57.070,1594153317070,0
0.823,07/07/2020 17:21:57.571,1594153317571,0
0.821,07/07/2020 17:21:58.071,1594153318071,0
0.826,07/07/2020 17:21:58.571,1594153318571,0
0.814,07/07/2020 17:21:59.071,1594153319071,0
0.841,07/07/2020 17:21:59.571,1594153319571,0
0.822,07/07/2020 17:22:00.071,1594153320071,0
0.820,07/07/2020 17:22:00.571,1594153320571,0
0.816,07/07/2020 17:22:01.071,1594153321071,0
0.819,07/07/2020 17:22:01.571,1594153321571,0
0.824,07/07/2020 17:22:02.072,1594153322072,0
0.818,07/07/2020 17:22:02.572,1594153322572,0
0.844,07/07/2020 17:22:03.072,1594153323072,0
0.871,07/07/2020 17:22:03.572,1594153323572,0
0.833,07/07/2020 17:22:04.072,1594153324072,0
0.855,07/07/2020 17:22:04.572,1594153324572,0
0.847,07/07/2020 17:22:05.072,1594153325072,0
0.850,07/07/2020 17:22:05.572,1594153325572,0
0.856,07/07/2020 17:22:06.072,1594153326072,0
0.851,07/07/2020 17:22:06.572,1594153326572,0
0.839,07/07/2020 17:22:07.073,1594153327073,0
0.871,07/07/2020 17:22:07.573,1594153327573,0
0.890,07/07/2020 17:22:08.073,1594153328073,0
0.852,07/07/2020 17:22:08.573,1594153328573,0
0.846,07/07/2020 17:22:09.073,1594153329073,0
0.850,07/07/2020 17:22:09.573,1594153329573,0
0.851,07/07/2020 17:22:10.073,1594153330073,0
0.838,07/07/2020 17:22:10.573,1594153330573,0
0.849,07/07/2020 17:22:11.073,1594153331073,0
0.853,07/07/2020 17:22:11.574,1594153331574,0
0.855,07/07/2020 17:22:12.074,1594153332074,0
0.852,07/07/2020 17:22:12.574,1594153332574,0
0.881,07/07/2020 17:22:13.074,1594153333074,0
0.840,07/07/2020 17:22:13.574,1594153333574,0
0.844,07/07/2020 17:22:14.074,1594153334074,0
0.855,07/07/2020 17:22:14.574,1594153334574,0
0.838,07/07/2020 17:22:15.074,1594153335074,0
0.868,07/07/2020 17:22:15.574,1594153335574,0
0.859,07/07/2020 17:22:16.074,1594153336074,0
0.830,07/07/2020 17:22:16.575,1594153336575,0
0.848,07/07/2020 17:22:17.075,1594153337075,0
0.848,07/07/2020 17:22:17.575,1594153337575,0
0.843,07/07/2020 17:22:18.075,1594153338075,0
0.853,07/07/2020 17:22:18.575,1594153338575,0
0.853,07/07/2020 17:22:19.075,1594153339075,0
0.866,07/07/2020 17:22:19.575,1594153339575,0
0.844,07/07/2020 17:22:20.075,1594153340075,0
0.848,07/07/2020 17:22:20.575,1594153340575,0
0.860,07/07/2020 17:22:21.076,1594153341076,0
0.834,07/07/2020 17:22:21.576,1594153341576,0
0.845,07/07/2020 17:22:22.076,1594153342076,0
0.877,07/07/2020 17:22:22.576,1594153342576,0
0.844,07/07/2020 17:22:23.076,1594153343076,0
0.840,07/07/2020 17:22:23.576,1594153343576,0
0.844,07/07/2020 17:22:24.076,1594153344076,0
0.840,07/07/2020 17:22:24.576,1594153344576,0
0.847,07/07/2020 17:22:25.076,1594153345076,0
0.867,07/07/2020 17:22:25.577,1594153345577,0
0.852,07/07/2020 17:22:26.077,1594153346077,0
0.828,07/07/2020 17:22:26.577,1594153346577,0
0.840,07/07/2020 17:22:27.077,1594153347077,0
0.833,07/07/2020 17:22:27.577,1594153347577,0
0.833,07/07/2020 17:22:28.077,1594153348077,0
0.826,07/07/2020 17:22:28.577,1594153348577,0
0.836,07/07/2020 17:22:29.077,1594153349077,0
0.818,07/07/2020 17:22:29.577,1594153349577,0
0.833,07/07/2020 17:22:30.077,1594153350077,0
0.852,07/07/2020 17:22:30.578,1594153350578,0
0.835,07/07/2020 17:22:31.078,1594153351078,0
0.841,07/07/2020 17:22:31.578,1594153351578,0
0.830,07/07/2020 17:22:32.078,1594153352078,0
0.831,07/07/2020 17:22:32.578,1594153352578,0
0.841,07/07/2020 17:22:33.078,1594153353078,0
0.849,07/07/2020 17:22:33.578,1594153353578,0
0.832,07/07/2020 17:22:34.078,1594153354078,0
0.846,07/07/2020 17:22:34.578,1594153354578,0
0.852,07/07/2020 17:22:35.079,1594153355079,0
0.829,07/07/2020 17:22:35.579,1594153355579,0
0.864,07/07/2020 17:22:36.079,1594153356079,0
0.856,07/07/2020 17:22:36.579,1594153356579,0
0.853,07/07/2020 17:22:37.079,1594153357079,0
0.831,07/07/2020 17:22:37.579,1594153357579,0
0.839,07/07/2020 17:22:38.079,1594153358079,0
0.852,07/07/2020 17:22:38.579,1594153358579,0
0.842,07/07/2020 17:22:39.079,1594153359079,0
0.898,07/07/2020 17:22:39.579,1594153359579,0
0.860,07/07/2020 17:22:40.080,1594153360080,0
0.842,07/07/2020 17:22:40.580,1594153360580,0
0.850,07/07/2020 17:22:41.080,1594153361080,0
0.874,07/07/2020 17:22:41.580,1594153361580,0
0.854,07/07/2020 17:22:42.080,1594153362080,0
0.881,07/07/2020 17:22:42.580,1594153362580,0
0.912,07/07/2020 17:22:43.080,1594153363080,0
0.881,07/07/2020 17:22:43.580,1594153363580,0
0.918,07/07/2020 17:22:44.080,1594153364080,0
0.911,07/07/2020 17:22:44.581,1594153364581,0
0.893,07/07/2020 17:22:45.081,1594153365081,0
0.904,07/07/2020 17:22:45.581,1594153365581,0
0.921,07/07/2020 17:22:46.081,1594153366081,0
0.872,07/07/2020 17:22:46.581,1594153366581,0
0.897,07/07/2020 17:22:47.081,1594153367081,0
0.878,07/07/2020 17:22:47.581,1594153367581,0
0.877,07/07/2020 17:22:48.081,1594153368081,0
0.902,07/07/2020 17:22:48.581,1594153368581,0
0.834,07/07/2020 17:22:49.081,1594153369081,0
0.839,07/07/2020 17:22:49.582,1594153369582,0
0.831,07/07/2020 17:22:50.082,1594153370082,0
0.859,07/07/2020 17:22:50.582,1594153370582,0
0.830,07/07/2020 17:22:51.082,1594153371082,0
0.842,07/07/2020 17:22:51.582,1594153371582,0
0.895,07/07/2020 17:22:52.082,1594153372082,0
0.834,07/07/2020 17:22:52.582,1594153372582,0
0.841,07/07/2020 17:22:53.082,1594153373082,0
0.847,07/07/2020 17:22:53.582,1594153373582,0
0.843,07/07/2020 17:22:54.083,1594153374083,0
0.843,07/07/2020 17:22:54.583,1594153374583,0
0.864,07/07/2020 17:22:55.083,1594153375083,0
0.883,07/07/2020 17:22:55.583,1594153375583,0
0.897,07/07/2020 17:22:56.083,1594153376083,0
0.864,07/07/2020 17:22:56.583,1594153376583,0
0.840,07/07/2020 17:22:57.083,1594153377083,0
0.844,07/07/2020 17:22:57.583,1594153377583,0
0.852,07/07/2020 17:22:58.083,1594153378083,0
0.840,07/07/2020 17:22:58.584,1594153378584,0
0.842,07/07/2020 17:22:59.084,1594153379084,0
0.849,07/07/2020 17:22:59.584,1594153379584,0
0.855,07/07/2020 17:23:00.084,1594153380084,0
0.872,07/07/2020 17:23:00.584,1594153380584,0
0.859,07/07/2020 17:23:01.084,1594153381084,0
0.878,07/07/2020 17:23:01.584,1594153381584,0
0.903,07/07/2020 17:23:02.084,1594153382084,0
0.848,07/07/2020 17:23:02.584,1594153382584,0
0.846,07/07/2020 17:23:03.084,1594153383084,0
0.867,07/07/2020 17:23:03.585,1594153383585,0
0.845,07/07/2020 17:23:04.085,1594153384085,0
0.880,07/07/2020 17:23:04.585,1594153384585,0
0.930,07/07/2020 17:23:05.085,1594153385085,0
0.881,07/07/2020 17:23:05.585,1594153385585,0
0.879,07/07/2020 17:23:06.085,1594153386085,0
0.873,07/07/2020 17:23:06.585,1594153386585,0
0.872,07/07/2020 17:23:07.085,1594153387085,0
0.847,07/07/2020 17:23:07.585,1594153387585,0
0.857,07/07/2020 17:23:08.086,1594153388086,0
0.860,07/07/2020 17:23:08.586,1594153388586,0
0.856,07/07/2020 17:23:09.086,1594153389086,0
0.858,07/07/2020 17:23:09.586,1594153389586,0
0.849,07/07/2020 17:23:10.086,1594153390086,0
0.825,07/07/2020 17:23:10.586,1594153390586,0
0.853,07/07/2020 17:23:11.086,1594153391086,0
0.855,07/07/2020 17:23:11.586,1594153391586,0
0.881,07/07/2020 17:23:12.086,1594153392086,0
0.866,07/07/2020 17:23:12.586,1594153392586,0
0.842,07/07/2020 17:23:13.087,1594153393087,0
0.852,07/07/2020 17:23:13.587,1594153393587,0
0.856,07/07/2020 17:23:14.087,1594153394087,0
0.872,07/07/2020 17:23:14.587,1594153394587,0
0.869,07/07/2020 17:23:15.087,1594153395087,0
0.876,07/07/2020 17:23:15.587,1594153395587,0
0.842,07/07/2020 17:23:16.087,1594153396087,0
0.859,07/07/2020 17:23:16.587,1594153396587,0
0.854,07/07/2020 17:23:17.087,1594153397087,0
0.851,07/07/2020 17:23:17.588,1594153397588,0
0.845,07/07/2020 17:23:18.088,1594153398088,0
0.847,07/07/2020 17:23:18.588,1594153398588,0
0.816,07/07/2020 17:23:19.088,1594153399088,0
0.814,07/07/2020 17:23:19.588,1594153399588,0
0.849,07/07/2020 17:23:20.088,1594153400088,0
0.825,07/07/2020 17:23:20.588,1594153400588,0
0.808,07/07/2020 17:23:21.088,1594153401088,0
0.837,07/07/2020 17:23:21.588,1594153401588,0
0.859,07/07/2020 17:23:22.088,1594153402088,0
0.830,07/07/2020 17:23:22.589,1594153402589,0
0.819,07/07/2020 17:23:23.089,1594153403089,0
0.817,07/07/2020 17:23:23.589,1594153403589,0
0.854,07/07/2020 17:23:24.089,1594153404089,0
0.838,07/07/2020 17:23:24.589,1594153404589,0
0.815,07/07/2020 17:23:25.089,1594153405089,0
0.837,07/07/2020 17:23:25.589,1594153405589,0
0.830,07/07/2020 17:23:26.089,1594153406089,0
0.828,07/07/2020 17:23:26.589,1594153406589,0
0.830,07/07/2020 17:23:27.090,1594153407090,0
0.826,07/07/2020 17:23:27.590,1594153407590,0
0.854,07/07/2020 17:23:28.090,1594153408090,0
0.855,07/07/2020 17:23:28.590,1594153408590,0
0.830,07/07/2020 17:23:29.090,1594153409090,0
0.975,07/07/2020 17:23:29.590,1594153409590,0
0.841,07/07/2020 17:23:30.090,1594153410090,0
0.830,07/07/2020 17:23:30.590,1594153410590,0
0.817,07/07/2020 17:23:31.090,1594153411090,0
0.839,07/07/2020 17:23:31.590,1594153411590,0
0.839,07/07/2020 17:23:32.091,1594153412091,0
0.833,07/07/2020 17:23:32.591,1594153412591,0
0.806,07/07/2020 17:23:33.091,1594153413091,0
0.837,07/07/2020 17:23:33.591,1594153413591,0
0.834,07/07/2020 17:23:34.091,1594153414091,0
0.829,07/07/2020 17:23:34.591,1594153414591,0
0.841,07/07/2020 17:23:35.091,1594153415091,0
0.819,07/07/2020 17:23:35.591,1594153415591,0
0.875,07/07/2020 17:23:36.091,1594153416091,0
0.816,07/07/2020 17:23:36.592,1594153416592,0
0.842,07/07/2020 17:23:37.092,1594153417092,0
0.835,07/07/2020 17:23:37.592,1594153417592,0
0.820,07/07/2020 17:23:38.092,1594153418092,0
0.809,07/07/2020 17:23:38.592,1594153418592,0
0.849,07/07/2020 17:23:39.092,1594153419092,0
0.813,07/07/2020 17:23:39.592,1594153419592,0
0.819,07/07/2020 17:23:40.092,1594153420092,0
0.835,07/07/2020 17:23:40.592,1594153420592,0
0.842,07/07/2020 17:23:41.093,1594153421093,0
